problem,instance_id,seed,n,k,r,invariant,rejected,status,timeout,memory_limited,error
pm_stb,pm_stb-n6k4-s438,438,6,4,2,signatures,True,success,False,False,
pm_stb,pm_stb-n6k4-s433,433,6,4,2,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n6k4-s433,433,6,4,2,signatures,True,success,False,False,
pm_stb,pm_stb-n6k4-s858,858,6,4,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k4-s858,858,6,4,2,signatures,False,success,False,False,
pm_stb,pm_stb-n6k4-s85,85,6,4,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k4-s85,85,6,4,2,signatures,False,success,False,False,
pm_stb,pm_stb-n6k4-s697,697,6,4,2,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n6k4-s697,697,6,4,2,signatures,True,success,False,False,
pm_stb,pm_stb-n6k4-s201,201,6,4,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k4-s201,201,6,4,2,signatures,False,success,False,False,
pm_stb,pm_stb-n6k4-s94,94,6,4,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k4-s94,94,6,4,2,signatures,False,success,False,False,
pm_stb,pm_stb-n6k5-s89,89,6,5,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k5-s89,89,6,5,1,signatures,False,success,False,False,
pm_stb,pm_stb-n6k5-s773,773,6,5,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k5-s773,773,6,5,1,signatures,False,success,False,False,
pm_stb,pm_stb-n6k5-s654,654,6,5,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k5-s654,654,6,5,1,signatures,False,success,False,False,
pm_stb,pm_stb-n6k5-s438,438,6,5,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n6k5-s438,438,6,5,1,signatures,True,success,False,False,
pm_stb,pm_stb-n6k5-s433,433,6,5,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n6k5-s433,433,6,5,1,signatures,True,success,False,False,
pm_stb,pm_stb-n6k5-s858,858,6,5,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k5-s858,858,6,5,1,signatures,False,success,False,False,
pm_stb,pm_stb-n6k5-s85,85,6,5,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n6k5-s85,85,6,5,1,signatures,True,success,False,False,
pm_stb,pm_stb-n6k5-s697,697,6,5,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n6k5-s697,697,6,5,1,signatures,True,success,False,False,
pm_stb,pm_stb-n6k5-s201,201,6,5,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k5-s201,201,6,5,1,signatures,False,success,False,False,
pm_stb,pm_stb-n6k5-s94,94,6,5,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n6k5-s94,94,6,5,1,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s89,89,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s89,89,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s773,773,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s773,773,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s654,654,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s654,654,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s438,438,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s438,438,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s433,433,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s433,433,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s858,858,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s858,858,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s85,85,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s85,85,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s697,697,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s697,697,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k0-s201,201,7,0,7,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k0-s201,201,7,0,7,signatures,True,success,False,False,
pm_stb,pm_stb-n7k0-s94,94,7,0,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k0-s94,94,7,0,7,signatures,False,success,False,False,
pm_stb,pm_stb-n7k2-s89,89,7,2,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k2-s89,89,7,2,5,signatures,False,success,False,False,
pm_stb,pm_stb-n7k2-s773,773,7,2,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k2-s773,773,7,2,5,signatures,True,success,False,False,
pm_stb,pm_stb-n7k2-s654,654,7,2,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k2-s654,654,7,2,5,signatures,True,success,False,False,
pm_stb,pm_stb-n7k2-s438,438,7,2,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k2-s438,438,7,2,5,signatures,False,success,False,False,
pm_stb,pm_stb-n7k2-s433,433,7,2,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k2-s433,433,7,2,5,signatures,False,success,False,False,
pm_stb,pm_stb-n7k2-s858,858,7,2,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k2-s858,858,7,2,5,signatures,True,success,False,False,
pm_stb,pm_stb-n7k2-s85,85,7,2,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k2-s85,85,7,2,5,signatures,False,success,False,False,
pm_stb,pm_stb-n7k2-s697,697,7,2,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k2-s697,697,7,2,5,signatures,True,success,False,False,
pm_stb,pm_stb-n7k2-s201,201,7,2,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k2-s201,201,7,2,5,signatures,False,success,False,False,
pm_stb,pm_stb-n7k2-s94,94,7,2,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k2-s94,94,7,2,5,signatures,True,success,False,False,
pm_stb,pm_stb-n7k4-s89,89,7,4,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k4-s89,89,7,4,3,signatures,True,success,False,False,
pm_stb,pm_stb-n7k4-s773,773,7,4,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k4-s773,773,7,4,3,signatures,True,success,False,False,
pm_stb,pm_stb-n7k4-s654,654,7,4,3,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k4-s654,654,7,4,3,signatures,False,success,False,False,
pm_stb,pm_stb-n7k4-s438,438,7,4,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k4-s438,438,7,4,3,signatures,True,success,False,False,
pm_stb,pm_stb-n7k4-s433,433,7,4,3,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k4-s433,433,7,4,3,signatures,False,success,False,False,
pm_stb,pm_stb-n7k4-s858,858,7,4,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k4-s858,858,7,4,3,signatures,True,success,False,False,
pm_stb,pm_stb-n7k4-s85,85,7,4,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k4-s85,85,7,4,3,signatures,True,success,False,False,
pm_stb,pm_stb-n7k4-s697,697,7,4,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k4-s697,697,7,4,3,signatures,True,success,False,False,
pm_stb,pm_stb-n7k4-s201,201,7,4,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k4-s201,201,7,4,3,signatures,True,success,False,False,
pm_stb,pm_stb-n7k4-s94,94,7,4,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k4-s94,94,7,4,3,signatures,True,success,False,False,
pm_stb,pm_stb-n7k6-s89,89,7,6,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k6-s89,89,7,6,1,signatures,False,success,False,False,
pm_stb,pm_stb-n7k6-s773,773,7,6,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k6-s773,773,7,6,1,signatures,True,success,False,False,
pm_stb,pm_stb-n7k6-s654,654,7,6,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k6-s654,654,7,6,1,signatures,True,success,False,False,
pm_stb,pm_stb-n7k6-s438,438,7,6,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k6-s438,438,7,6,1,signatures,True,success,False,False,
pm_stb,pm_stb-n7k6-s433,433,7,6,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k6-s433,433,7,6,1,signatures,False,success,False,False,
pm_stb,pm_stb-n7k6-s858,858,7,6,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k6-s858,858,7,6,1,signatures,False,success,False,False,
pm_stb,pm_stb-n7k6-s85,85,7,6,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k6-s85,85,7,6,1,signatures,True,success,False,False,
pm_stb,pm_stb-n7k6-s697,697,7,6,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k6-s697,697,7,6,1,signatures,False,success,False,False,
pm_stb,pm_stb-n7k6-s201,201,7,6,1,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n7k6-s201,201,7,6,1,signatures,True,success,False,False,
pm_stb,pm_stb-n7k6-s94,94,7,6,1,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n7k6-s94,94,7,6,1,signatures,False,success,False,False,
pm_stb,pm_stb-n8k0-s89,89,8,0,8,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k0-s89,89,8,0,8,signatures,True,success,False,False,
pm_stb,pm_stb-n8k0-s773,773,8,0,8,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k0-s773,773,8,0,8,signatures,True,success,False,False,
pm_stb,pm_stb-n8k0-s654,654,8,0,8,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k0-s654,654,8,0,8,signatures,True,success,False,False,
pm_stb,pm_stb-n8k0-s438,438,8,0,8,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k0-s438,438,8,0,8,signatures,False,success,False,False,
pm_stb,pm_stb-n8k0-s433,433,8,0,8,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k0-s433,433,8,0,8,signatures,False,success,False,False,
pm_stb,pm_stb-n8k0-s858,858,8,0,8,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k0-s858,858,8,0,8,signatures,False,success,False,False,
pm_stb,pm_stb-n8k0-s85,85,8,0,8,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k0-s85,85,8,0,8,signatures,True,success,False,False,
pm_stb,pm_stb-n8k0-s697,697,8,0,8,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k0-s697,697,8,0,8,signatures,False,success,False,False,
pm_stb,pm_stb-n8k0-s201,201,8,0,8,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k0-s201,201,8,0,8,signatures,True,success,False,False,
pm_stb,pm_stb-n8k0-s94,94,8,0,8,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k0-s94,94,8,0,8,signatures,True,success,False,False,
pm_stb,pm_stb-n8k2-s89,89,8,2,6,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k2-s89,89,8,2,6,signatures,True,success,False,False,
pm_stb,pm_stb-n8k2-s773,773,8,2,6,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k2-s773,773,8,2,6,signatures,False,success,False,False,
pm_stb,pm_stb-n8k2-s654,654,8,2,6,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k2-s654,654,8,2,6,signatures,False,success,False,False,
pm_stb,pm_stb-n8k2-s438,438,8,2,6,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k2-s438,438,8,2,6,signatures,False,success,False,False,
pm_stb,pm_stb-n8k2-s433,433,8,2,6,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k2-s433,433,8,2,6,signatures,False,success,False,False,
pm_stb,pm_stb-n8k2-s858,858,8,2,6,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k2-s858,858,8,2,6,signatures,True,success,False,False,
pm_stb,pm_stb-n8k2-s85,85,8,2,6,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k2-s85,85,8,2,6,signatures,False,success,False,False,
pm_stb,pm_stb-n8k2-s697,697,8,2,6,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k2-s697,697,8,2,6,signatures,False,success,False,False,
pm_stb,pm_stb-n8k2-s201,201,8,2,6,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k2-s201,201,8,2,6,signatures,False,success,False,False,
pm_stb,pm_stb-n8k2-s94,94,8,2,6,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k2-s94,94,8,2,6,signatures,False,success,False,False,
pm_stb,pm_stb-n8k4-s89,89,8,4,4,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k4-s89,89,8,4,4,signatures,False,success,False,False,
pm_stb,pm_stb-n8k4-s773,773,8,4,4,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k4-s773,773,8,4,4,signatures,True,success,False,False,
pm_stb,pm_stb-n8k4-s654,654,8,4,4,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k4-s654,654,8,4,4,signatures,False,success,False,False,
pm_stb,pm_stb-n8k4-s438,438,8,4,4,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k4-s438,438,8,4,4,signatures,False,success,False,False,
pm_stb,pm_stb-n8k4-s433,433,8,4,4,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k4-s433,433,8,4,4,signatures,False,success,False,False,
pm_stb,pm_stb-n8k4-s858,858,8,4,4,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k4-s858,858,8,4,4,signatures,True,success,False,False,
pm_stb,pm_stb-n8k4-s85,85,8,4,4,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k4-s85,85,8,4,4,signatures,False,success,False,False,
pm_stb,pm_stb-n8k4-s697,697,8,4,4,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k4-s697,697,8,4,4,signatures,False,success,False,False,
pm_stb,pm_stb-n8k4-s201,201,8,4,4,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k4-s201,201,8,4,4,signatures,True,success,False,False,
pm_stb,pm_stb-n8k4-s94,94,8,4,4,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k4-s94,94,8,4,4,signatures,True,success,False,False,
pm_stb,pm_stb-n8k6-s89,89,8,6,2,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k6-s89,89,8,6,2,signatures,True,success,False,False,
pm_stb,pm_stb-n8k6-s773,773,8,6,2,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k6-s773,773,8,6,2,signatures,True,success,False,False,
pm_stb,pm_stb-n8k6-s654,654,8,6,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k6-s654,654,8,6,2,signatures,False,success,False,False,
pm_stb,pm_stb-n8k6-s438,438,8,6,2,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k6-s438,438,8,6,2,signatures,True,success,False,False,
pm_stb,pm_stb-n8k6-s433,433,8,6,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k6-s433,433,8,6,2,signatures,False,success,False,False,
pm_stb,pm_stb-n8k6-s858,858,8,6,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k6-s858,858,8,6,2,signatures,False,success,False,False,
pm_stb,pm_stb-n8k6-s85,85,8,6,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k6-s85,85,8,6,2,signatures,False,success,False,False,
pm_stb,pm_stb-n8k6-s697,697,8,6,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k6-s697,697,8,6,2,signatures,False,success,False,False,
pm_stb,pm_stb-n8k6-s201,201,8,6,2,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n8k6-s201,201,8,6,2,signatures,False,success,False,False,
pm_stb,pm_stb-n8k6-s94,94,8,6,2,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n8k6-s94,94,8,6,2,signatures,True,success,False,False,
pm_stb,pm_stb-n9k0-s89,89,9,0,9,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k0-s89,89,9,0,9,signatures,False,success,False,False,
pm_stb,pm_stb-n9k0-s773,773,9,0,9,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k0-s773,773,9,0,9,signatures,True,success,False,False,
pm_stb,pm_stb-n9k0-s654,654,9,0,9,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k0-s654,654,9,0,9,signatures,True,success,False,False,
pm_stb,pm_stb-n9k0-s438,438,9,0,9,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k0-s438,438,9,0,9,signatures,False,success,False,False,
pm_stb,pm_stb-n9k0-s433,433,9,0,9,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k0-s433,433,9,0,9,signatures,True,success,False,False,
pm_stb,pm_stb-n9k0-s858,858,9,0,9,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k0-s858,858,9,0,9,signatures,True,success,False,False,
pm_stb,pm_stb-n9k0-s85,85,9,0,9,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k0-s85,85,9,0,9,signatures,True,success,False,False,
pm_stb,pm_stb-n9k0-s697,697,9,0,9,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k0-s697,697,9,0,9,signatures,True,success,False,False,
pm_stb,pm_stb-n9k0-s201,201,9,0,9,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k0-s201,201,9,0,9,signatures,False,success,False,False,
pm_stb,pm_stb-n9k0-s94,94,9,0,9,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k0-s94,94,9,0,9,signatures,True,success,False,False,
pm_stb,pm_stb-n9k2-s89,89,9,2,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k2-s89,89,9,2,7,signatures,False,success,False,False,
pm_stb,pm_stb-n9k2-s773,773,9,2,7,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k2-s773,773,9,2,7,signatures,True,success,False,False,
pm_stb,pm_stb-n9k2-s654,654,9,2,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k2-s654,654,9,2,7,signatures,False,success,False,False,
pm_stb,pm_stb-n9k2-s438,438,9,2,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k2-s438,438,9,2,7,signatures,False,success,False,False,
pm_stb,pm_stb-n9k2-s433,433,9,2,7,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k2-s433,433,9,2,7,signatures,True,success,False,False,
pm_stb,pm_stb-n9k2-s858,858,9,2,7,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k2-s858,858,9,2,7,signatures,True,success,False,False,
pm_stb,pm_stb-n9k2-s85,85,9,2,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k2-s85,85,9,2,7,signatures,False,success,False,False,
pm_stb,pm_stb-n9k2-s697,697,9,2,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k2-s697,697,9,2,7,signatures,False,success,False,False,
pm_stb,pm_stb-n9k2-s201,201,9,2,7,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k2-s201,201,9,2,7,signatures,False,success,False,False,
pm_stb,pm_stb-n9k2-s94,94,9,2,7,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k2-s94,94,9,2,7,signatures,True,success,False,False,
pm_stb,pm_stb-n9k4-s89,89,9,4,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k4-s89,89,9,4,5,signatures,False,success,False,False,
pm_stb,pm_stb-n9k4-s773,773,9,4,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k4-s773,773,9,4,5,signatures,False,success,False,False,
pm_stb,pm_stb-n9k4-s654,654,9,4,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k4-s654,654,9,4,5,signatures,True,success,False,False,
pm_stb,pm_stb-n9k4-s438,438,9,4,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k4-s438,438,9,4,5,signatures,True,success,False,False,
pm_stb,pm_stb-n9k4-s433,433,9,4,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k4-s433,433,9,4,5,signatures,False,success,False,False,
pm_stb,pm_stb-n9k4-s858,858,9,4,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k4-s858,858,9,4,5,signatures,True,success,False,False,
pm_stb,pm_stb-n9k4-s85,85,9,4,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k4-s85,85,9,4,5,signatures,True,success,False,False,
pm_stb,pm_stb-n9k4-s697,697,9,4,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k4-s697,697,9,4,5,signatures,False,success,False,False,
pm_stb,pm_stb-n9k4-s201,201,9,4,5,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k4-s201,201,9,4,5,signatures,False,success,False,False,
pm_stb,pm_stb-n9k4-s94,94,9,4,5,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k4-s94,94,9,4,5,signatures,True,success,False,False,
pm_stb,pm_stb-n9k6-s89,89,9,6,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k6-s89,89,9,6,3,signatures,True,success,False,False,
pm_stb,pm_stb-n9k6-s773,773,9,6,3,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k6-s773,773,9,6,3,signatures,False,success,False,False,
pm_stb,pm_stb-n9k6-s654,654,9,6,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k6-s654,654,9,6,3,signatures,True,success,False,False,
pm_stb,pm_stb-n9k6-s438,438,9,6,3,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k6-s438,438,9,6,3,signatures,False,success,False,False,
pm_stb,pm_stb-n9k6-s433,433,9,6,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k6-s433,433,9,6,3,signatures,True,success,False,False,
pm_stb,pm_stb-n9k6-s858,858,9,6,3,linear_dependency,False,success,False,False,
pm_stb,pm_stb-n9k6-s858,858,9,6,3,signatures,False,success,False,False,
pm_stb,pm_stb-n9k6-s85,85,9,6,3,linear_dependency,True,success,False,False,
pm_stb,pm_stb-n9k6-s85,85,9,6,3,signatures,True,success,False,False,
pm_stb,pm_stb-n9k6-s697,697,9,6,3,linear_dependency,True,success,False,False,
